truth,pred,pred_sir,fecha
771.0,830.8704692518916,826.5599066005553,2021-01-25
771.0,794.5925631377565,746.9893891965763,2021-01-25
483.0,742.0,755.0,2021-01-26
483.0,479.0,755.0,2021-01-26
795.0,1075.0,1504.0,2021-01-27
795.0,706.0,1504.0,2021-01-27
1306.0,1044.0,1005.0,2021-01-28
1306.0,755.0,1005.0,2021-01-28
934.0,670.0,670.0,2021-01-29
934.0,835.0,670.0,2021-01-29
846.0,780.0,385.0,2021-01-30
846.0,651.0,385.0,2021-01-30
769.0,584.0,174.0,2021-01-31
769.0,492.0,174.0,2021-01-31
788.0,337.0,0.0,2021-02-01
788.0,319.0,0.0,2021-02-01
312.0,637.0,127.0,2021-02-02
647.0,992.0,550.0,2021-02-03
756.0,446.0,600.0,2021-02-04
715.0,626.0,403.0,2021-02-05
647.0,459.0,424.0,2021-02-06
684.0,556.0,214.0,2021-02-07
424.0,428.14241787546104,450.73108345274846,2021-02-08
424.0,389.9621592676944,449.5311498456499,2021-02-08
289.0,486.0,0.0,2021-02-09
289.0,385.0,0.0,2021-02-09
479.0,544.0,343.0,2021-02-10
479.0,462.0,343.0,2021-02-10
547.0,462.0,412.0,2021-02-11
547.0,467.0,412.0,2021-02-11
609.0,391.0,232.0,2021-02-12
609.0,435.0,232.0,2021-02-12
547.0,447.0,481.0,2021-02-13
547.0,435.0,481.0,2021-02-13
562.0,181.0,71.0,2021-02-14
562.0,324.0,71.0,2021-02-14
449.0,107.0,0.0,2021-02-15
449.0,230.0,0.0,2021-02-15
