date,location,vaccine,total_vaccinations
2021-03-26,Switzerland,Pfizer/BioNTech,3523
2021-03-27,Switzerland,Pfizer/BioNTech,2302
2021-03-28,Switzerland,Pfizer/BioNTech,12967
2021-03-29,Switzerland,Pfizer/BioNTech,16117
2021-03-30,Switzerland,Pfizer/BioNTech,16774
2021-03-31,Switzerland,Pfizer/BioNTech,18344
2021-04-01,Switzerland,Pfizer/BioNTech,5175
2021-04-02,Switzerland,Pfizer/BioNTech,4463
2021-04-03,Switzerland,Pfizer/BioNTech,1119
2021-04-04,Switzerland,Pfizer/BioNTech,3808
2021-04-05,Switzerland,Pfizer/BioNTech,21149
2021-04-06,Switzerland,Pfizer/BioNTech,26407
2021-04-07,Switzerland,Pfizer/BioNTech,27679
2021-04-08,Switzerland,Pfizer/BioNTech,22972
2021-04-09,Switzerland,Pfizer/BioNTech,5792
2021-04-10,Switzerland,Pfizer/BioNTech,2290
2021-04-11,Switzerland,Pfizer/BioNTech,27219
2021-04-12,Switzerland,Pfizer/BioNTech,31592
2021-04-13,Switzerland,Pfizer/BioNTech,32719
2021-04-14,Switzerland,Pfizer/BioNTech,30744
2021-04-15,Switzerland,Pfizer/BioNTech,28139
2021-04-16,Switzerland,Pfizer/BioNTech,7174
2021-04-17,Switzerland,Pfizer/BioNTech,4707
2021-04-18,Switzerland,Pfizer/BioNTech,31730
2021-04-19,Switzerland,Pfizer/BioNTech,35126
2021-04-20,Switzerland,Pfizer/BioNTech,35070
2021-04-21,Switzerland,Pfizer/BioNTech,33067
2021-04-22,Switzerland,Pfizer/BioNTech,31868
2021-04-23,Switzerland,Pfizer/BioNTech,9397
2021-04-24,Switzerland,Pfizer/BioNTech,6429
2021-04-25,Switzerland,Pfizer/BioNTech,27418
2021-04-26,Switzerland,Pfizer/BioNTech,33589
2021-04-27,Switzerland,Pfizer/BioNTech,34981
2021-04-28,Switzerland,Pfizer/BioNTech,32225
2021-04-29,Switzerland,Pfizer/BioNTech,28640
2021-04-30,Switzerland,Pfizer/BioNTech,12710
2021-05-01,Switzerland,Pfizer/BioNTech,6347
2021-05-02,Switzerland,Pfizer/BioNTech,32415
2021-05-03,Switzerland,Pfizer/BioNTech,36588
2021-05-04,Switzerland,Pfizer/BioNTech,34030
2021-05-05,Switzerland,Pfizer/BioNTech,35488
2021-05-06,Switzerland,Pfizer/BioNTech,29534
2021-05-07,Switzerland,Pfizer/BioNTech,14772
2021-05-08,Switzerland,Pfizer/BioNTech,5688
2021-05-09,Switzerland,Pfizer/BioNTech,32878
2021-05-10,Switzerland,Pfizer/BioNTech,37904
2021-05-11,Switzerland,Pfizer/BioNTech,37416
2021-05-12,Switzerland,Pfizer/BioNTech,17347
2021-05-13,Switzerland,Pfizer/BioNTech,29555
2021-05-14,Switzerland,Pfizer/BioNTech,14691
2021-05-15,Switzerland,Pfizer/BioNTech,7401
2021-05-16,Switzerland,Pfizer/BioNTech,33461
2021-05-17,Switzerland,Pfizer/BioNTech,37396
2021-05-18,Switzerland,Pfizer/BioNTech,34595
2021-05-19,Switzerland,Pfizer/BioNTech,34539
2021-05-20,Switzerland,Pfizer/BioNTech,33968
2021-05-21,Switzerland,Pfizer/BioNTech,13844
2021-05-22,Switzerland,Pfizer/BioNTech,4750
2021-05-23,Switzerland,Pfizer/BioNTech,16352
2021-05-24,Switzerland,Pfizer/BioNTech,35924
2021-05-25,Switzerland,Pfizer/BioNTech,36181
2021-05-26,Switzerland,Pfizer/BioNTech,32400
2021-05-27,Switzerland,Pfizer/BioNTech,33228
2021-05-28,Switzerland,Pfizer/BioNTech,16003
2021-05-29,Switzerland,Pfizer/BioNTech,9080
2021-05-30,Switzerland,Pfizer/BioNTech,34140
2021-05-31,Switzerland,Pfizer/BioNTech,35584
2021-06-01,Switzerland,Pfizer/BioNTech,30950
2021-06-02,Switzerland,Pfizer/BioNTech,24476
2021-06-03,Switzerland,Pfizer/BioNTech,25363
2021-06-04,Switzerland,Pfizer/BioNTech,17974
2021-06-05,Switzerland,Pfizer/BioNTech,7564
2021-06-06,Switzerland,Pfizer/BioNTech,23504
2021-06-07,Switzerland,Pfizer/BioNTech,24772
2021-06-08,Switzerland,Pfizer/BioNTech,24478
2021-06-09,Switzerland,Pfizer/BioNTech,22019
2021-06-10,Switzerland,Pfizer/BioNTech,25256
2021-06-11,Switzerland,Pfizer/BioNTech,17607
2021-06-12,Switzerland,Pfizer/BioNTech,7493
2021-06-13,Switzerland,Pfizer/BioNTech,21741
2021-06-14,Switzerland,Pfizer/BioNTech,20890
2021-06-15,Switzerland,Pfizer/BioNTech,18426
2021-06-16,Switzerland,Pfizer/BioNTech,18531
2021-06-17,Switzerland,Pfizer/BioNTech,19939
2021-06-18,Switzerland,Pfizer/BioNTech,15546
2021-06-19,Switzerland,Pfizer/BioNTech,4836
2021-06-20,Switzerland,Pfizer/BioNTech,16991
2021-06-21,Switzerland,Pfizer/BioNTech,15933
2021-06-22,Switzerland,Pfizer/BioNTech,14750
2021-06-23,Switzerland,Pfizer/BioNTech,14913
2021-06-24,Switzerland,Pfizer/BioNTech,17117
2021-06-25,Switzerland,Pfizer/BioNTech,10149
2021-06-26,Switzerland,Pfizer/BioNTech,4778
2021-06-27,Switzerland,Pfizer/BioNTech,12378
2021-06-28,Switzerland,Pfizer/BioNTech,14232
2021-06-29,Switzerland,Pfizer/BioNTech,13987
2021-06-30,Switzerland,Pfizer/BioNTech,11972
2021-07-01,Switzerland,Pfizer/BioNTech,10725
2021-07-02,Switzerland,Pfizer/BioNTech,7695
2021-07-03,Switzerland,Pfizer/BioNTech,3110
2021-07-04,Switzerland,Pfizer/BioNTech,12526
2021-07-05,Switzerland,Pfizer/BioNTech,11630
2021-07-06,Switzerland,Pfizer/BioNTech,12071
2021-07-07,Switzerland,Pfizer/BioNTech,11964
2021-07-08,Switzerland,Pfizer/BioNTech,13750
2021-07-09,Switzerland,Pfizer/BioNTech,9351
2021-07-10,Switzerland,Pfizer/BioNTech,2292
2021-07-11,Switzerland,Pfizer/BioNTech,14626
2021-07-12,Switzerland,Pfizer/BioNTech,13123
2021-07-13,Switzerland,Pfizer/BioNTech,12390
2021-07-14,Switzerland,Pfizer/BioNTech,10396
2021-07-15,Switzerland,Pfizer/BioNTech,11087
2021-07-16,Switzerland,Pfizer/BioNTech,7418
2021-07-17,Switzerland,Pfizer/BioNTech,1403
2021-07-18,Switzerland,Pfizer/BioNTech,14221
2021-07-19,Switzerland,Pfizer/BioNTech,10663
2021-07-20,Switzerland,Pfizer/BioNTech,9452
2021-07-21,Switzerland,Pfizer/BioNTech,9244
2021-07-22,Switzerland,Pfizer/BioNTech,10471
2021-07-23,Switzerland,Pfizer/BioNTech,5649
2021-07-24,Switzerland,Pfizer/BioNTech,864
2021-07-25,Switzerland,Pfizer/BioNTech,9477
2021-07-26,Switzerland,Pfizer/BioNTech,8004
2021-07-27,Switzerland,Pfizer/BioNTech,8781
2021-07-28,Switzerland,Pfizer/BioNTech,7731
2021-07-29,Switzerland,Pfizer/BioNTech,8631
2021-07-30,Switzerland,Pfizer/BioNTech,3608
2021-07-31,Switzerland,Pfizer/BioNTech,1014
2021-08-01,Switzerland,Pfizer/BioNTech,7836
2021-08-02,Switzerland,Pfizer/BioNTech,6602
2021-08-03,Switzerland,Pfizer/BioNTech,8068
2021-08-04,Switzerland,Pfizer/BioNTech,7479
2021-08-05,Switzerland,Pfizer/BioNTech,7817
2021-08-06,Switzerland,Pfizer/BioNTech,3731
2021-08-07,Switzerland,Pfizer/BioNTech,489
2021-08-08,Switzerland,Pfizer/BioNTech,7374
2021-08-09,Switzerland,Pfizer/BioNTech,6955
2021-08-10,Switzerland,Pfizer/BioNTech,9551
2021-08-11,Switzerland,Pfizer/BioNTech,8095
2021-08-12,Switzerland,Pfizer/BioNTech,7987
2021-08-13,Switzerland,Pfizer/BioNTech,4075
2021-08-14,Switzerland,Pfizer/BioNTech,295
2021-08-15,Switzerland,Pfizer/BioNTech,7745
2021-08-16,Switzerland,Pfizer/BioNTech,8495
2021-08-17,Switzerland,Pfizer/BioNTech,10671
2021-08-18,Switzerland,Pfizer/BioNTech,8245
2021-08-19,Switzerland,Pfizer/BioNTech,9633
2021-08-20,Switzerland,Pfizer/BioNTech,5149
2021-08-21,Switzerland,Pfizer/BioNTech,483
2021-08-22,Switzerland,Pfizer/BioNTech,8349
2021-08-23,Switzerland,Pfizer/BioNTech,8957
2021-08-24,Switzerland,Pfizer/BioNTech,13127
2021-08-25,Switzerland,Pfizer/BioNTech,9107
2021-08-26,Switzerland,Pfizer/BioNTech,9337
2021-08-27,Switzerland,Pfizer/BioNTech,7576
2021-08-28,Switzerland,Pfizer/BioNTech,287
2021-08-29,Switzerland,Pfizer/BioNTech,9647
2021-08-30,Switzerland,Pfizer/BioNTech,8364
2021-08-31,Switzerland,Pfizer/BioNTech,14123
2021-09-01,Switzerland,Pfizer/BioNTech,9564
2021-09-02,Switzerland,Pfizer/BioNTech,10906
2021-09-03,Switzerland,Pfizer/BioNTech,7614
2021-09-04,Switzerland,Pfizer/BioNTech,1490
2021-09-05,Switzerland,Pfizer/BioNTech,8563
2021-09-06,Switzerland,Pfizer/BioNTech,8723
2021-09-07,Switzerland,Pfizer/BioNTech,15638
2021-09-08,Switzerland,Pfizer/BioNTech,10550
2021-09-09,Switzerland,Pfizer/BioNTech,14068
2021-09-10,Switzerland,Pfizer/BioNTech,10230
2021-09-11,Switzerland,Pfizer/BioNTech,3020
2021-09-12,Switzerland,Pfizer/BioNTech,12520
2021-09-13,Switzerland,Pfizer/BioNTech,12148
2021-09-14,Switzerland,Pfizer/BioNTech,18585
2021-09-15,Switzerland,Pfizer/BioNTech,14093
2021-09-16,Switzerland,Pfizer/BioNTech,16336
2021-09-17,Switzerland,Pfizer/BioNTech,10935
2021-09-18,Switzerland,Pfizer/BioNTech,2850
2021-09-19,Switzerland,Pfizer/BioNTech,11489
2021-09-20,Switzerland,Pfizer/BioNTech,12357
2021-09-21,Switzerland,Pfizer/BioNTech,16693
2021-09-22,Switzerland,Pfizer/BioNTech,13090
2021-09-23,Switzerland,Pfizer/BioNTech,13146
2021-09-24,Switzerland,Pfizer/BioNTech,10092
2021-09-25,Switzerland,Pfizer/BioNTech,1905
2021-09-26,Switzerland,Pfizer/BioNTech,10691
2021-09-27,Switzerland,Pfizer/BioNTech,9489
2021-09-28,Switzerland,Pfizer/BioNTech,14992
2021-09-29,Switzerland,Pfizer/BioNTech,9430
2021-09-30,Switzerland,Pfizer/BioNTech,12182
2021-10-01,Switzerland,Pfizer/BioNTech,9153
2021-10-02,Switzerland,Pfizer/BioNTech,2136
2021-10-03,Switzerland,Pfizer/BioNTech,10570
2021-10-04,Switzerland,Pfizer/BioNTech,9185
2021-10-05,Switzerland,Pfizer/BioNTech,13822
2021-10-06,Switzerland,Pfizer/BioNTech,8925
2021-10-07,Switzerland,Pfizer/BioNTech,11734
2021-10-08,Switzerland,Pfizer/BioNTech,9049
2021-10-09,Switzerland,Pfizer/BioNTech,1694
2021-10-10,Switzerland,Pfizer/BioNTech,9175
2021-10-11,Switzerland,Pfizer/BioNTech,8037
2021-10-12,Switzerland,Pfizer/BioNTech,13518
2021-10-13,Switzerland,Pfizer/BioNTech,9392
2021-10-14,Switzerland,Pfizer/BioNTech,12597
2021-10-15,Switzerland,Pfizer/BioNTech,8478
2021-10-16,Switzerland,Pfizer/BioNTech,1083
2021-10-17,Switzerland,Pfizer/BioNTech,8602
2021-10-18,Switzerland,Pfizer/BioNTech,8216
2021-10-19,Switzerland,Pfizer/BioNTech,11824
2021-10-20,Switzerland,Pfizer/BioNTech,8322
2021-10-21,Switzerland,Pfizer/BioNTech,9152
2021-10-22,Switzerland,Pfizer/BioNTech,6154
2021-10-23,Switzerland,Pfizer/BioNTech,907
2021-10-24,Switzerland,Pfizer/BioNTech,5969
2021-10-25,Switzerland,Pfizer/BioNTech,6385
2021-10-26,Switzerland,Pfizer/BioNTech,9023
2021-10-27,Switzerland,Pfizer/BioNTech,5502
2021-10-28,Switzerland,Pfizer/BioNTech,7186
2021-10-29,Switzerland,Pfizer/BioNTech,3982
2021-10-30,Switzerland,Pfizer/BioNTech,288
2021-10-31,Switzerland,Pfizer/BioNTech,3910
2021-11-01,Switzerland,Pfizer/BioNTech,4454
2021-11-02,Switzerland,Pfizer/BioNTech,6707
2021-11-03,Switzerland,Pfizer/BioNTech,4358
2021-11-04,Switzerland,Pfizer/BioNTech,6291
2021-11-05,Switzerland,Pfizer/BioNTech,3767
2021-11-06,Switzerland,Pfizer/BioNTech,239
2021-11-07,Switzerland,Pfizer/BioNTech,5750
2021-11-08,Switzerland,Pfizer/BioNTech,8328
2021-11-09,Switzerland,Pfizer/BioNTech,10912
2021-11-10,Switzerland,Pfizer/BioNTech,10263
2021-11-11,Switzerland,Pfizer/BioNTech,11881
2021-11-12,Switzerland,Pfizer/BioNTech,7923
2021-11-13,Switzerland,Pfizer/BioNTech,1354
2021-11-14,Switzerland,Pfizer/BioNTech,16219
2021-11-15,Switzerland,Pfizer/BioNTech,19767
2021-11-16,Switzerland,Pfizer/BioNTech,23787
2021-11-17,Switzerland,Pfizer/BioNTech,19973
2021-11-18,Switzerland,Pfizer/BioNTech,21271
2021-11-19,Switzerland,Pfizer/BioNTech,9519
2021-11-20,Switzerland,Pfizer/BioNTech,2614
2021-11-21,Switzerland,Pfizer/BioNTech,21002
2021-11-22,Switzerland,Pfizer/BioNTech,24636
2021-11-23,Switzerland,Pfizer/BioNTech,28914
2021-11-24,Switzerland,Pfizer/BioNTech,25463
2021-11-25,Switzerland,Pfizer/BioNTech,26594
2021-11-26,Switzerland,Pfizer/BioNTech,11932
2021-11-27,Switzerland,Pfizer/BioNTech,2647
2021-11-28,Switzerland,Pfizer/BioNTech,27148
2021-11-29,Switzerland,Pfizer/BioNTech,28755
2021-11-30,Switzerland,Pfizer/BioNTech,36338
2021-12-01,Switzerland,Pfizer/BioNTech,28229
2021-12-02,Switzerland,Pfizer/BioNTech,31707
2021-12-03,Switzerland,Pfizer/BioNTech,16951
2021-12-04,Switzerland,Pfizer/BioNTech,5833
2021-12-05,Switzerland,Pfizer/BioNTech,32001
2021-12-06,Switzerland,Pfizer/BioNTech,39925
2021-12-07,Switzerland,Pfizer/BioNTech,34322
2021-12-08,Switzerland,Pfizer/BioNTech,37137
2021-12-09,Switzerland,Pfizer/BioNTech,38041
2021-12-10,Switzerland,Pfizer/BioNTech,22939
2021-12-11,Switzerland,Pfizer/BioNTech,7521
2021-12-12,Switzerland,Pfizer/BioNTech,34651
2021-12-13,Switzerland,Pfizer/BioNTech,37438
2021-12-14,Switzerland,Pfizer/BioNTech,38646
2021-12-15,Switzerland,Pfizer/BioNTech,35568
2021-12-16,Switzerland,Pfizer/BioNTech,33910
2021-12-17,Switzerland,Pfizer/BioNTech,21916
2021-12-18,Switzerland,Pfizer/BioNTech,9624
2021-12-19,Switzerland,Pfizer/BioNTech,33453
2021-12-20,Switzerland,Pfizer/BioNTech,37227
2021-12-21,Switzerland,Pfizer/BioNTech,38212
2021-12-22,Switzerland,Pfizer/BioNTech,32655
2021-12-23,Switzerland,Pfizer/BioNTech,7470
2021-12-24,Switzerland,Pfizer/BioNTech,221
2021-12-25,Switzerland,Pfizer/BioNTech,143
2021-12-26,Switzerland,Pfizer/BioNTech,25771
2021-12-27,Switzerland,Pfizer/BioNTech,27980
2021-12-28,Switzerland,Pfizer/BioNTech,31467
2021-12-29,Switzerland,Pfizer/BioNTech,24660
2021-12-30,Switzerland,Pfizer/BioNTech,6343
2021-12-31,Switzerland,Pfizer/BioNTech,401
