date,location,vaccine,total_vaccinations
2021-01-01,Denmark,Pfizer/BioNTech,12867
2021-01-01,Denmark,Johnson&Johnson,0
2021-01-01,Denmark,Oxford/AstraZeneca,0
2021-01-02,Denmark,Pfizer/BioNTech,12867
2021-01-02,Denmark,Johnson&Johnson,0
2021-01-02,Denmark,Oxford/AstraZeneca,0
2021-01-03,Denmark,Pfizer/BioNTech,12867
2021-01-03,Denmark,Johnson&Johnson,0
2021-01-03,Denmark,Oxford/AstraZeneca,0
2021-01-04,Denmark,Pfizer/BioNTech,12867
2021-01-04,Denmark,Johnson&Johnson,0
2021-01-04,Denmark,Oxford/AstraZeneca,0
2021-01-05,Denmark,Pfizer/BioNTech,12867
2021-01-05,Denmark,Johnson&Johnson,0
2021-01-05,Denmark,Oxford/AstraZeneca,0
2021-01-06,Denmark,Pfizer/BioNTech,12867
2021-01-06,Denmark,Johnson&Johnson,0
2021-01-06,Denmark,Oxford/AstraZeneca,0
2021-01-07,Denmark,Pfizer/BioNTech,12867
2021-01-07,Denmark,Johnson&Johnson,0
2021-01-07,Denmark,Oxford/AstraZeneca,0
2021-01-08,Denmark,Pfizer/BioNTech,6523
2021-01-08,Denmark,Johnson&Johnson,0
2021-01-08,Denmark,Oxford/AstraZeneca,0
2021-01-09,Denmark,Pfizer/BioNTech,6523
2021-01-09,Denmark,Johnson&Johnson,0
2021-01-09,Denmark,Oxford/AstraZeneca,0
2021-01-10,Denmark,Pfizer/BioNTech,6523
2021-01-10,Denmark,Johnson&Johnson,0
2021-01-10,Denmark,Oxford/AstraZeneca,0
2021-01-11,Denmark,Pfizer/BioNTech,6523
2021-01-11,Denmark,Johnson&Johnson,0
2021-01-11,Denmark,Oxford/AstraZeneca,0
2021-01-12,Denmark,Pfizer/BioNTech,6523
2021-01-12,Denmark,Johnson&Johnson,0
2021-01-12,Denmark,Oxford/AstraZeneca,0
2021-01-13,Denmark,Pfizer/BioNTech,6523
2021-01-13,Denmark,Johnson&Johnson,0
2021-01-13,Denmark,Oxford/AstraZeneca,0
2021-01-14,Denmark,Pfizer/BioNTech,6523
2021-01-14,Denmark,Johnson&Johnson,0
2021-01-14,Denmark,Oxford/AstraZeneca,0
2021-01-15,Denmark,Pfizer/BioNTech,4268
2021-01-15,Denmark,Johnson&Johnson,0
2021-01-15,Denmark,Oxford/AstraZeneca,0
2021-01-16,Denmark,Pfizer/BioNTech,4268
2021-01-16,Denmark,Johnson&Johnson,0
2021-01-16,Denmark,Oxford/AstraZeneca,0
2021-01-17,Denmark,Pfizer/BioNTech,4268
2021-01-17,Denmark,Johnson&Johnson,0
2021-01-17,Denmark,Oxford/AstraZeneca,0
2021-01-18,Denmark,Pfizer/BioNTech,4268
2021-01-18,Denmark,Johnson&Johnson,0
2021-01-18,Denmark,Oxford/AstraZeneca,0
2021-01-19,Denmark,Pfizer/BioNTech,4268
2021-01-19,Denmark,Johnson&Johnson,0
2021-01-19,Denmark,Oxford/AstraZeneca,0
2021-01-20,Denmark,Pfizer/BioNTech,4268
2021-01-20,Denmark,Johnson&Johnson,0
2021-01-20,Denmark,Oxford/AstraZeneca,0
2021-01-21,Denmark,Pfizer/BioNTech,4268
2021-01-21,Denmark,Johnson&Johnson,0
2021-01-21,Denmark,Oxford/AstraZeneca,0
2021-01-22,Denmark,Pfizer/BioNTech,7671
2021-01-22,Denmark,Johnson&Johnson,0
2021-01-22,Denmark,Oxford/AstraZeneca,1
2021-01-23,Denmark,Pfizer/BioNTech,7671
2021-01-23,Denmark,Johnson&Johnson,0
2021-01-23,Denmark,Oxford/AstraZeneca,1
2021-01-24,Denmark,Pfizer/BioNTech,7671
2021-01-24,Denmark,Johnson&Johnson,0
2021-01-24,Denmark,Oxford/AstraZeneca,1
2021-01-25,Denmark,Pfizer/BioNTech,7671
2021-01-25,Denmark,Johnson&Johnson,0
2021-01-25,Denmark,Oxford/AstraZeneca,1
2021-01-26,Denmark,Pfizer/BioNTech,7671
2021-01-26,Denmark,Johnson&Johnson,0
2021-01-26,Denmark,Oxford/AstraZeneca,1
2021-01-27,Denmark,Pfizer/BioNTech,7671
2021-01-27,Denmark,Johnson&Johnson,0
2021-01-27,Denmark,Oxford/AstraZeneca,1
2021-01-28,Denmark,Pfizer/BioNTech,7671
2021-01-28,Denmark,Johnson&Johnson,0
2021-01-28,Denmark,Oxford/AstraZeneca,1
2021-01-29,Denmark,Pfizer/BioNTech,7180
2021-01-29,Denmark,Johnson&Johnson,0
2021-01-29,Denmark,Oxford/AstraZeneca,3
2021-01-30,Denmark,Pfizer/BioNTech,7180
2021-01-30,Denmark,Johnson&Johnson,0
2021-01-30,Denmark,Oxford/AstraZeneca,3
2021-01-31,Denmark,Pfizer/BioNTech,7180
2021-01-31,Denmark,Johnson&Johnson,0
2021-01-31,Denmark,Oxford/AstraZeneca,3
2021-02-01,Denmark,Pfizer/BioNTech,7180
2021-02-01,Denmark,Johnson&Johnson,0
2021-02-01,Denmark,Oxford/AstraZeneca,3
2021-02-02,Denmark,Pfizer/BioNTech,7180
2021-02-02,Denmark,Johnson&Johnson,0
2021-02-02,Denmark,Oxford/AstraZeneca,3
2021-02-03,Denmark,Pfizer/BioNTech,7180
2021-02-03,Denmark,Johnson&Johnson,0
2021-02-03,Denmark,Oxford/AstraZeneca,3
2021-02-04,Denmark,Pfizer/BioNTech,7180
2021-02-04,Denmark,Johnson&Johnson,0
2021-02-04,Denmark,Oxford/AstraZeneca,3
2021-02-05,Denmark,Pfizer/BioNTech,5589
2021-02-05,Denmark,Johnson&Johnson,0
2021-02-05,Denmark,Oxford/AstraZeneca,2320
2021-02-06,Denmark,Pfizer/BioNTech,5589
2021-02-06,Denmark,Johnson&Johnson,0
2021-02-06,Denmark,Oxford/AstraZeneca,2320
2021-02-07,Denmark,Pfizer/BioNTech,5589
2021-02-07,Denmark,Johnson&Johnson,0
2021-02-07,Denmark,Oxford/AstraZeneca,2320
2021-02-08,Denmark,Pfizer/BioNTech,5589
2021-02-08,Denmark,Johnson&Johnson,0
2021-02-08,Denmark,Oxford/AstraZeneca,2320
2021-02-09,Denmark,Pfizer/BioNTech,5589
2021-02-09,Denmark,Johnson&Johnson,0
2021-02-09,Denmark,Oxford/AstraZeneca,2320
2021-02-10,Denmark,Pfizer/BioNTech,5589
2021-02-10,Denmark,Johnson&Johnson,0
2021-02-10,Denmark,Oxford/AstraZeneca,2320
2021-02-11,Denmark,Pfizer/BioNTech,5589
2021-02-11,Denmark,Johnson&Johnson,0
2021-02-11,Denmark,Oxford/AstraZeneca,2320
2021-02-12,Denmark,Pfizer/BioNTech,8017
2021-02-12,Denmark,Johnson&Johnson,0
2021-02-12,Denmark,Oxford/AstraZeneca,3447
2021-02-13,Denmark,Pfizer/BioNTech,8017
2021-02-13,Denmark,Johnson&Johnson,0
2021-02-13,Denmark,Oxford/AstraZeneca,3447
2021-02-14,Denmark,Pfizer/BioNTech,8017
2021-02-14,Denmark,Johnson&Johnson,0
2021-02-14,Denmark,Oxford/AstraZeneca,3447
2021-02-15,Denmark,Pfizer/BioNTech,8017
2021-02-15,Denmark,Johnson&Johnson,0
2021-02-15,Denmark,Oxford/AstraZeneca,3447
2021-02-16,Denmark,Pfizer/BioNTech,8017
2021-02-16,Denmark,Johnson&Johnson,0
2021-02-16,Denmark,Oxford/AstraZeneca,3447
2021-02-17,Denmark,Pfizer/BioNTech,8017
2021-02-17,Denmark,Johnson&Johnson,0
2021-02-17,Denmark,Oxford/AstraZeneca,3447
2021-02-18,Denmark,Pfizer/BioNTech,8017
2021-02-18,Denmark,Johnson&Johnson,0
2021-02-18,Denmark,Oxford/AstraZeneca,3447
2021-02-19,Denmark,Pfizer/BioNTech,9241
2021-02-19,Denmark,Johnson&Johnson,0
2021-02-19,Denmark,Oxford/AstraZeneca,6379
2021-02-20,Denmark,Pfizer/BioNTech,9241
2021-02-20,Denmark,Johnson&Johnson,0
2021-02-20,Denmark,Oxford/AstraZeneca,6379
2021-02-21,Denmark,Pfizer/BioNTech,9241
2021-02-21,Denmark,Johnson&Johnson,0
2021-02-21,Denmark,Oxford/AstraZeneca,6379
2021-02-22,Denmark,Pfizer/BioNTech,9241
2021-02-22,Denmark,Johnson&Johnson,0
2021-02-22,Denmark,Oxford/AstraZeneca,6379
2021-02-23,Denmark,Pfizer/BioNTech,9241
2021-02-23,Denmark,Johnson&Johnson,0
2021-02-23,Denmark,Oxford/AstraZeneca,6379
2021-02-24,Denmark,Pfizer/BioNTech,9241
2021-02-24,Denmark,Johnson&Johnson,0
2021-02-24,Denmark,Oxford/AstraZeneca,6379
2021-02-25,Denmark,Pfizer/BioNTech,9241
2021-02-25,Denmark,Johnson&Johnson,0
2021-02-25,Denmark,Oxford/AstraZeneca,6379
2021-02-26,Denmark,Pfizer/BioNTech,9261
2021-02-26,Denmark,Johnson&Johnson,0
2021-02-26,Denmark,Oxford/AstraZeneca,6809
2021-02-27,Denmark,Pfizer/BioNTech,9261
2021-02-27,Denmark,Johnson&Johnson,0
2021-02-27,Denmark,Oxford/AstraZeneca,6809
2021-02-28,Denmark,Pfizer/BioNTech,9261
2021-02-28,Denmark,Johnson&Johnson,0
2021-02-28,Denmark,Oxford/AstraZeneca,6809
2021-03-01,Denmark,Pfizer/BioNTech,9261
2021-03-01,Denmark,Johnson&Johnson,0
2021-03-01,Denmark,Oxford/AstraZeneca,6809
2021-03-02,Denmark,Pfizer/BioNTech,9261
2021-03-02,Denmark,Johnson&Johnson,0
2021-03-02,Denmark,Oxford/AstraZeneca,6809
2021-03-03,Denmark,Pfizer/BioNTech,9261
2021-03-03,Denmark,Johnson&Johnson,0
2021-03-03,Denmark,Oxford/AstraZeneca,6809
2021-03-04,Denmark,Pfizer/BioNTech,9261
2021-03-04,Denmark,Johnson&Johnson,0
2021-03-04,Denmark,Oxford/AstraZeneca,6809
2021-03-05,Denmark,Pfizer/BioNTech,9045
2021-03-05,Denmark,Johnson&Johnson,1
2021-03-05,Denmark,Oxford/AstraZeneca,2595
2021-03-06,Denmark,Pfizer/BioNTech,9045
2021-03-06,Denmark,Johnson&Johnson,1
2021-03-06,Denmark,Oxford/AstraZeneca,2595
2021-03-07,Denmark,Pfizer/BioNTech,9045
2021-03-07,Denmark,Johnson&Johnson,1
2021-03-07,Denmark,Oxford/AstraZeneca,2595
2021-03-08,Denmark,Pfizer/BioNTech,9045
2021-03-08,Denmark,Johnson&Johnson,1
2021-03-08,Denmark,Oxford/AstraZeneca,2595
2021-03-09,Denmark,Pfizer/BioNTech,9045
2021-03-09,Denmark,Johnson&Johnson,1
2021-03-09,Denmark,Oxford/AstraZeneca,2595
2021-03-10,Denmark,Pfizer/BioNTech,9045
2021-03-10,Denmark,Johnson&Johnson,1
2021-03-10,Denmark,Oxford/AstraZeneca,2595
2021-03-11,Denmark,Pfizer/BioNTech,9045
2021-03-11,Denmark,Johnson&Johnson,1
2021-03-11,Denmark,Oxford/AstraZeneca,2595
2021-03-12,Denmark,Pfizer/BioNTech,12394
2021-03-12,Denmark,Johnson&Johnson,8
2021-03-12,Denmark,Oxford/AstraZeneca,20
2021-03-13,Denmark,Pfizer/BioNTech,12394
2021-03-13,Denmark,Johnson&Johnson,8
2021-03-13,Denmark,Oxford/AstraZeneca,20
2021-03-14,Denmark,Pfizer/BioNTech,12394
2021-03-14,Denmark,Johnson&Johnson,8
2021-03-14,Denmark,Oxford/AstraZeneca,20
2021-03-15,Denmark,Pfizer/BioNTech,12394
2021-03-15,Denmark,Johnson&Johnson,8
2021-03-15,Denmark,Oxford/AstraZeneca,20
2021-03-16,Denmark,Pfizer/BioNTech,12394
2021-03-16,Denmark,Johnson&Johnson,8
2021-03-16,Denmark,Oxford/AstraZeneca,20
2021-03-17,Denmark,Pfizer/BioNTech,12394
2021-03-17,Denmark,Johnson&Johnson,8
2021-03-17,Denmark,Oxford/AstraZeneca,20
2021-03-18,Denmark,Pfizer/BioNTech,12394
2021-03-18,Denmark,Johnson&Johnson,8
2021-03-18,Denmark,Oxford/AstraZeneca,20
2021-03-19,Denmark,Pfizer/BioNTech,12873
2021-03-19,Denmark,Johnson&Johnson,6
2021-03-19,Denmark,Oxford/AstraZeneca,22
2021-03-20,Denmark,Pfizer/BioNTech,12873
2021-03-20,Denmark,Johnson&Johnson,6
2021-03-20,Denmark,Oxford/AstraZeneca,22
2021-03-21,Denmark,Pfizer/BioNTech,12873
2021-03-21,Denmark,Johnson&Johnson,6
2021-03-21,Denmark,Oxford/AstraZeneca,22
2021-03-22,Denmark,Pfizer/BioNTech,12873
2021-03-22,Denmark,Johnson&Johnson,6
2021-03-22,Denmark,Oxford/AstraZeneca,22
2021-03-23,Denmark,Pfizer/BioNTech,12873
2021-03-23,Denmark,Johnson&Johnson,6
2021-03-23,Denmark,Oxford/AstraZeneca,22
2021-03-24,Denmark,Pfizer/BioNTech,12873
2021-03-24,Denmark,Johnson&Johnson,6
2021-03-24,Denmark,Oxford/AstraZeneca,22
2021-03-25,Denmark,Pfizer/BioNTech,12873
2021-03-25,Denmark,Johnson&Johnson,6
2021-03-25,Denmark,Oxford/AstraZeneca,22
2021-03-26,Denmark,Pfizer/BioNTech,14141
2021-03-26,Denmark,Johnson&Johnson,8
2021-03-26,Denmark,Oxford/AstraZeneca,17
2021-03-27,Denmark,Pfizer/BioNTech,14141
2021-03-27,Denmark,Johnson&Johnson,8
2021-03-27,Denmark,Oxford/AstraZeneca,17
2021-03-28,Denmark,Pfizer/BioNTech,14141
2021-03-28,Denmark,Johnson&Johnson,8
2021-03-28,Denmark,Oxford/AstraZeneca,17
2021-03-29,Denmark,Pfizer/BioNTech,14141
2021-03-29,Denmark,Johnson&Johnson,8
2021-03-29,Denmark,Oxford/AstraZeneca,17
2021-03-30,Denmark,Pfizer/BioNTech,14141
2021-03-30,Denmark,Johnson&Johnson,8
2021-03-30,Denmark,Oxford/AstraZeneca,17
2021-03-31,Denmark,Pfizer/BioNTech,14141
2021-03-31,Denmark,Johnson&Johnson,8
2021-03-31,Denmark,Oxford/AstraZeneca,17
2021-04-01,Denmark,Pfizer/BioNTech,14141
2021-04-01,Denmark,Johnson&Johnson,8
2021-04-01,Denmark,Oxford/AstraZeneca,17
2021-04-02,Denmark,Pfizer/BioNTech,17817
2021-04-02,Denmark,Johnson&Johnson,19
2021-04-02,Denmark,Oxford/AstraZeneca,19
2021-04-03,Denmark,Pfizer/BioNTech,17817
2021-04-03,Denmark,Johnson&Johnson,19
2021-04-03,Denmark,Oxford/AstraZeneca,19
2021-04-04,Denmark,Pfizer/BioNTech,17817
2021-04-04,Denmark,Johnson&Johnson,19
2021-04-04,Denmark,Oxford/AstraZeneca,19
2021-04-05,Denmark,Pfizer/BioNTech,17817
2021-04-05,Denmark,Johnson&Johnson,19
2021-04-05,Denmark,Oxford/AstraZeneca,19
2021-04-06,Denmark,Pfizer/BioNTech,17817
2021-04-06,Denmark,Johnson&Johnson,19
2021-04-06,Denmark,Oxford/AstraZeneca,19
2021-04-07,Denmark,Pfizer/BioNTech,17817
2021-04-07,Denmark,Johnson&Johnson,19
2021-04-07,Denmark,Oxford/AstraZeneca,19
2021-04-08,Denmark,Pfizer/BioNTech,17817
2021-04-08,Denmark,Johnson&Johnson,19
2021-04-08,Denmark,Oxford/AstraZeneca,19
2021-04-09,Denmark,Pfizer/BioNTech,30942
2021-04-09,Denmark,Johnson&Johnson,2
2021-04-09,Denmark,Oxford/AstraZeneca,20
2021-04-10,Denmark,Pfizer/BioNTech,30942
2021-04-10,Denmark,Johnson&Johnson,2
2021-04-10,Denmark,Oxford/AstraZeneca,20
2021-04-11,Denmark,Pfizer/BioNTech,30942
2021-04-11,Denmark,Johnson&Johnson,2
2021-04-11,Denmark,Oxford/AstraZeneca,20
2021-04-12,Denmark,Pfizer/BioNTech,30942
2021-04-12,Denmark,Johnson&Johnson,2
2021-04-12,Denmark,Oxford/AstraZeneca,20
2021-04-13,Denmark,Pfizer/BioNTech,30942
2021-04-13,Denmark,Johnson&Johnson,2
2021-04-13,Denmark,Oxford/AstraZeneca,20
2021-04-14,Denmark,Pfizer/BioNTech,30942
2021-04-14,Denmark,Johnson&Johnson,2
2021-04-14,Denmark,Oxford/AstraZeneca,20
2021-04-15,Denmark,Pfizer/BioNTech,30942
2021-04-15,Denmark,Johnson&Johnson,2
2021-04-15,Denmark,Oxford/AstraZeneca,20
2021-04-16,Denmark,Pfizer/BioNTech,29364
2021-04-16,Denmark,Johnson&Johnson,0
2021-04-16,Denmark,Oxford/AstraZeneca,19
2021-04-17,Denmark,Pfizer/BioNTech,29364
2021-04-17,Denmark,Johnson&Johnson,0
2021-04-17,Denmark,Oxford/AstraZeneca,19
2021-04-18,Denmark,Pfizer/BioNTech,29364
2021-04-18,Denmark,Johnson&Johnson,0
2021-04-18,Denmark,Oxford/AstraZeneca,19
2021-04-19,Denmark,Pfizer/BioNTech,29364
2021-04-19,Denmark,Johnson&Johnson,0
2021-04-19,Denmark,Oxford/AstraZeneca,19
2021-04-20,Denmark,Pfizer/BioNTech,29364
