date,location,vaccine,total_vaccinations
2021-01-01,Estonia,Moderna,0
2021-01-02,Estonia,Moderna,0
2021-01-03,Estonia,Moderna,0
2021-01-04,Estonia,Moderna,0
2021-01-05,Estonia,Moderna,0
2021-01-06,Estonia,Moderna,0
2021-01-07,Estonia,Moderna,0
2021-01-08,Estonia,Moderna,0
2021-01-09,Estonia,Moderna,0
2021-01-10,Estonia,Moderna,0
2021-01-11,Estonia,Moderna,0
2021-01-12,Estonia,Moderna,0
2021-01-13,Estonia,Moderna,0
2021-01-14,Estonia,Moderna,0
2021-01-15,Estonia,Moderna,62
2021-01-16,Estonia,Moderna,62
2021-01-17,Estonia,Moderna,62
2021-01-18,Estonia,Moderna,62
2021-01-19,Estonia,Moderna,62
2021-01-20,Estonia,Moderna,62
2021-01-21,Estonia,Moderna,62
2021-01-22,Estonia,Moderna,53
2021-01-23,Estonia,Moderna,53
2021-01-24,Estonia,Moderna,53
2021-01-25,Estonia,Moderna,53
2021-01-26,Estonia,Moderna,53
2021-01-27,Estonia,Moderna,53
2021-01-28,Estonia,Moderna,53
2021-01-29,Estonia,Moderna,76
2021-01-30,Estonia,Moderna,76
2021-01-31,Estonia,Moderna,76
2021-02-01,Estonia,Moderna,76
2021-02-02,Estonia,Moderna,76
2021-02-03,Estonia,Moderna,76
2021-02-04,Estonia,Moderna,76
2021-02-05,Estonia,Moderna,108
2021-02-06,Estonia,Moderna,108
2021-02-07,Estonia,Moderna,108
2021-02-08,Estonia,Moderna,108
2021-02-09,Estonia,Moderna,108
2021-02-10,Estonia,Moderna,108
2021-02-11,Estonia,Moderna,108
2021-02-12,Estonia,Moderna,69
2021-02-13,Estonia,Moderna,69
2021-02-14,Estonia,Moderna,69
2021-02-15,Estonia,Moderna,69
2021-02-16,Estonia,Moderna,69
2021-02-17,Estonia,Moderna,69
2021-02-18,Estonia,Moderna,69
2021-02-19,Estonia,Moderna,108
2021-02-20,Estonia,Moderna,108
2021-02-21,Estonia,Moderna,108
2021-02-22,Estonia,Moderna,108
2021-02-23,Estonia,Moderna,108
2021-02-24,Estonia,Moderna,108
2021-02-25,Estonia,Moderna,108
2021-02-26,Estonia,Moderna,351
2021-02-27,Estonia,Moderna,351
2021-02-28,Estonia,Moderna,351
2021-03-01,Estonia,Moderna,351
2021-03-02,Estonia,Moderna,351
2021-03-03,Estonia,Moderna,351
2021-03-04,Estonia,Moderna,351
2021-03-05,Estonia,Moderna,513
2021-03-06,Estonia,Moderna,513
2021-03-07,Estonia,Moderna,513
2021-03-08,Estonia,Moderna,513
2021-03-09,Estonia,Moderna,513
2021-03-10,Estonia,Moderna,513
2021-03-11,Estonia,Moderna,513
2021-03-12,Estonia,Moderna,370
2021-03-13,Estonia,Moderna,370
2021-03-14,Estonia,Moderna,370
2021-03-15,Estonia,Moderna,370
2021-03-16,Estonia,Moderna,370
2021-03-17,Estonia,Moderna,370
2021-03-18,Estonia,Moderna,370
2021-03-19,Estonia,Moderna,326
2021-03-20,Estonia,Moderna,326
2021-03-21,Estonia,Moderna,326
2021-03-22,Estonia,Moderna,326
2021-03-23,Estonia,Moderna,326
2021-03-24,Estonia,Moderna,326
2021-03-25,Estonia,Moderna,326
2021-03-26,Estonia,Moderna,479
2021-03-27,Estonia,Moderna,479
2021-03-28,Estonia,Moderna,479
2021-03-29,Estonia,Moderna,479
2021-03-30,Estonia,Moderna,479
2021-03-31,Estonia,Moderna,479
2021-04-01,Estonia,Moderna,479
2021-04-02,Estonia,Moderna,723
2021-04-03,Estonia,Moderna,723
2021-04-04,Estonia,Moderna,723
2021-04-05,Estonia,Moderna,723
2021-04-06,Estonia,Moderna,723
2021-04-07,Estonia,Moderna,723
2021-04-08,Estonia,Moderna,723
2021-04-09,Estonia,Moderna,535
2021-04-10,Estonia,Moderna,535
2021-04-11,Estonia,Moderna,535
2021-04-12,Estonia,Moderna,535
2021-04-13,Estonia,Moderna,535
2021-04-14,Estonia,Moderna,535
2021-04-15,Estonia,Moderna,535
2021-04-16,Estonia,Moderna,681
2021-04-17,Estonia,Moderna,681
2021-04-18,Estonia,Moderna,681
2021-04-19,Estonia,Moderna,681
2021-04-20,Estonia,Moderna,681
2021-04-21,Estonia,Moderna,681
2021-04-22,Estonia,Moderna,681
2021-04-23,Estonia,Moderna,719
2021-04-24,Estonia,Moderna,719
2021-04-25,Estonia,Moderna,719
2021-04-26,Estonia,Moderna,719
2021-04-27,Estonia,Moderna,719
2021-04-28,Estonia,Moderna,719
2021-04-29,Estonia,Moderna,719
2021-04-30,Estonia,Moderna,685
2021-05-01,Estonia,Moderna,685
2021-05-02,Estonia,Moderna,685
2021-05-03,Estonia,Moderna,685
2021-05-04,Estonia,Moderna,685
2021-05-05,Estonia,Moderna,685
2021-05-06,Estonia,Moderna,685
2021-05-07,Estonia,Moderna,819
2021-05-08,Estonia,Moderna,819
2021-05-09,Estonia,Moderna,819
2021-05-10,Estonia,Moderna,819
2021-05-11,Estonia,Moderna,819
2021-05-12,Estonia,Moderna,819
2021-05-13,Estonia,Moderna,819
