truth,pred,pred_sir,fecha
154.0,148.2585908416752,149.85860206603675,2021-01-25
154.0,144.79901638543464,153.60416230905514,2021-01-25
102.0,153.0,460.0,2021-01-26
102.0,217.0,460.0,2021-01-26
161.0,159.0,324.0,2021-01-27
161.0,231.0,324.0,2021-01-27
240.0,94.0,356.0,2021-01-28
240.0,188.0,356.0,2021-01-28
189.0,59.0,68.0,2021-01-29
189.0,74.0,68.0,2021-01-29
167.0,9.0,10.0,2021-01-30
167.0,44.0,10.0,2021-01-30
68.0,131.0,110.0,2021-01-31
68.0,120.0,110.0,2021-01-31
0.0,38.0,0.0,2021-02-01
0.0,91.0,0.0,2021-02-01
50.0,136.0,175.0,2021-02-02
30.0,204.0,193.0,2021-02-03
35.0,135.0,142.0,2021-02-04
114.0,131.0,41.0,2021-02-05
0.0,33.0,0.0,2021-02-06
0.0,0.0,96.0,2021-02-07
0.0,0.0,0.0,2021-02-08
0.0,0.0,0.0,2021-02-08
212.0,30.0,152.0,2021-02-09
212.0,0.0,152.0,2021-02-09
77.0,35.0,171.0,2021-02-10
77.0,0.0,171.0,2021-02-10
44.0,114.0,121.0,2021-02-11
44.0,0.0,121.0,2021-02-11
138.0,0.0,20.0,2021-02-12
138.0,0.0,20.0,2021-02-12
321.0,0.0,0.0,2021-02-13
321.0,0.0,0.0,2021-02-13
49.0,0.0,76.0,2021-02-14
49.0,0.0,76.0,2021-02-14
8.0,212.0,0.0,2021-02-15
8.0,0.0,0.0,2021-02-15
