truth,pred,pred_sir,fecha,CountryName,Month,Year
11606.0,11083.0,11265.0,2021-01-01,Argentina,1,2021
11606.0,11083.0,11265.0,2021-01-01,Argentina,1,2021
11606.0,11083.0,11265.0,2021-01-01,Argentina,1,2021
11606.0,11083.0,11265.0,2021-01-01,Argentina,1,2021
11606.0,11083.0,11265.0,2021-01-01,Argentina,1,2021
11606.0,11083.0,11265.0,2021-01-01,Argentina,1,2021
11606.0,11083.0,11265.0,2021-01-01,Argentina,1,2021
11606.0,11083.0,11265.0,2021-01-01,Argentina,1,2021
11606.0,11083.0,11265.0,2021-01-01,Argentina,1,2021
4095.0,5812.0,4219.0,2021-01-02,Argentina,1,2021
4095.0,5812.0,4219.0,2021-01-02,Argentina,1,2021
4095.0,5812.0,4219.0,2021-01-02,Argentina,1,2021
4095.0,5812.0,4219.0,2021-01-02,Argentina,1,2021
4095.0,5812.0,4219.0,2021-01-02,Argentina,1,2021
4095.0,5812.0,4219.0,2021-01-02,Argentina,1,2021
4095.0,5812.0,4219.0,2021-01-02,Argentina,1,2021
4095.0,5812.0,4219.0,2021-01-02,Argentina,1,2021
4095.0,5812.0,4219.0,2021-01-02,Argentina,1,2021
5257.0,6128.0,5450.0,2021-01-03,Argentina,1,2021
5257.0,6128.0,5450.0,2021-01-03,Argentina,1,2021
5257.0,6128.0,5450.0,2021-01-03,Argentina,1,2021
5257.0,6128.0,5450.0,2021-01-03,Argentina,1,2021
5257.0,6128.0,5450.0,2021-01-03,Argentina,1,2021
5257.0,6128.0,5450.0,2021-01-03,Argentina,1,2021
5257.0,6128.0,5450.0,2021-01-03,Argentina,1,2021
5257.0,6128.0,5450.0,2021-01-03,Argentina,1,2021
5257.0,6128.0,5450.0,2021-01-03,Argentina,1,2021
5901.0,8357.0,13958.0,2021-01-04,Argentina,1,2021
5901.0,8357.0,13958.0,2021-01-04,Argentina,1,2021
5901.0,8357.0,13958.0,2021-01-04,Argentina,1,2021
5901.0,8357.0,13958.0,2021-01-04,Argentina,1,2021
5901.0,8357.0,13958.0,2021-01-04,Argentina,1,2021
5901.0,8357.0,13958.0,2021-01-04,Argentina,1,2021
5901.0,8357.0,13958.0,2021-01-04,Argentina,1,2021
5901.0,8357.0,13958.0,2021-01-04,Argentina,1,2021
5901.0,8357.0,13958.0,2021-01-04,Argentina,1,2021
8220.0,13230.0,9254.0,2021-01-05,Argentina,1,2021
8220.0,13230.0,9254.0,2021-01-05,Argentina,1,2021
8220.0,13230.0,9254.0,2021-01-05,Argentina,1,2021
8220.0,13230.0,9254.0,2021-01-05,Argentina,1,2021
8220.0,13230.0,9254.0,2021-01-05,Argentina,1,2021
8220.0,13230.0,9254.0,2021-01-05,Argentina,1,2021
8220.0,13230.0,9254.0,2021-01-05,Argentina,1,2021
8220.0,13230.0,9254.0,2021-01-05,Argentina,1,2021
8220.0,13230.0,9254.0,2021-01-05,Argentina,1,2021
13794.0,14263.0,9663.0,2021-01-06,Argentina,1,2021
13794.0,14263.0,9663.0,2021-01-06,Argentina,1,2021
13794.0,14263.0,9663.0,2021-01-06,Argentina,1,2021
13794.0,14263.0,9663.0,2021-01-06,Argentina,1,2021
13794.0,14263.0,9663.0,2021-01-06,Argentina,1,2021
13794.0,14263.0,9663.0,2021-01-06,Argentina,1,2021
13794.0,14263.0,9663.0,2021-01-06,Argentina,1,2021
13794.0,14263.0,9663.0,2021-01-06,Argentina,1,2021
13794.0,14263.0,9663.0,2021-01-06,Argentina,1,2021
13540.0,14268.0,940.0,2021-01-07,Argentina,1,2021
13540.0,14268.0,940.0,2021-01-07,Argentina,1,2021
13540.0,14268.0,940.0,2021-01-07,Argentina,1,2021
13540.0,14268.0,940.0,2021-01-07,Argentina,1,2021
13540.0,14268.0,940.0,2021-01-07,Argentina,1,2021
13540.0,14268.0,940.0,2021-01-07,Argentina,1,2021
13540.0,14268.0,940.0,2021-01-07,Argentina,1,2021
13540.0,14268.0,940.0,2021-01-07,Argentina,1,2021
13540.0,14268.0,940.0,2021-01-07,Argentina,1,2021
13823.0,6745.0,11508.0,2021-01-08,Argentina,1,2021
13823.0,6745.0,11508.0,2021-01-08,Argentina,1,2021
13823.0,6745.0,11508.0,2021-01-08,Argentina,1,2021
13823.0,6745.0,11508.0,2021-01-08,Argentina,1,2021
13823.0,6745.0,11508.0,2021-01-08,Argentina,1,2021
13823.0,6745.0,11508.0,2021-01-08,Argentina,1,2021
13823.0,6745.0,11508.0,2021-01-08,Argentina,1,2021
13823.0,6745.0,11508.0,2021-01-08,Argentina,1,2021
13823.0,6745.0,11508.0,2021-01-08,Argentina,1,2021
13389.0,6511.0,4438.0,2021-01-09,Argentina,1,2021
13389.0,6511.0,4438.0,2021-01-09,Argentina,1,2021
13389.0,6511.0,4438.0,2021-01-09,Argentina,1,2021
13389.0,6511.0,4438.0,2021-01-09,Argentina,1,2021
13389.0,6511.0,4438.0,2021-01-09,Argentina,1,2021
13389.0,6511.0,4438.0,2021-01-09,Argentina,1,2021
13389.0,6511.0,4438.0,2021-01-09,Argentina,1,2021
13389.0,6511.0,4438.0,2021-01-09,Argentina,1,2021
13389.0,6511.0,4438.0,2021-01-09,Argentina,1,2021
11072.0,7113.0,5642.0,2021-01-10,Argentina,1,2021
11072.0,7113.0,5642.0,2021-01-10,Argentina,1,2021
11072.0,7113.0,5642.0,2021-01-10,Argentina,1,2021
11072.0,7113.0,5642.0,2021-01-10,Argentina,1,2021
11072.0,7113.0,5642.0,2021-01-10,Argentina,1,2021
11072.0,7113.0,5642.0,2021-01-10,Argentina,1,2021
11072.0,7113.0,5642.0,2021-01-10,Argentina,1,2021
11072.0,7113.0,5642.0,2021-01-10,Argentina,1,2021
11072.0,7113.0,5642.0,2021-01-10,Argentina,1,2021
7814.0,7974.598604124765,7884.143438387551,2021-01-11,Argentina,1,2021
7814.0,7694.68772040684,8042.003319900571,2021-01-11,Argentina,1,2021
7814.0,7716.461293761336,8426.262845622236,2021-01-11,Argentina,1,2021
7814.0,8538.61216211101,7631.842405620926,2021-01-11,Argentina,1,2021
7814.0,7974.598604124765,7884.143438387551,2021-01-11,Argentina,1,2021
7814.0,7694.68772040684,8042.003319900571,2021-01-11,Argentina,1,2021
7814.0,7716.461293761336,8426.262845622236,2021-01-11,Argentina,1,2021
7814.0,8538.61216211101,7631.842405620926,2021-01-11,Argentina,1,2021
7814.0,7974.598604124765,7884.143438387551,2021-01-11,Argentina,1,2021
7814.0,7694.68772040684,8042.003319900571,2021-01-11,Argentina,1,2021
7814.0,7716.461293761336,8426.262845622236,2021-01-11,Argentina,1,2021
7814.0,8538.61216211101,7631.842405620926,2021-01-11,Argentina,1,2021
7814.0,7974.598604124765,7884.143438387551,2021-01-11,Argentina,1,2021
7814.0,7694.68772040684,8042.003319900571,2021-01-11,Argentina,1,2021
7814.0,7716.461293761336,8426.262845622236,2021-01-11,Argentina,1,2021
7814.0,8538.61216211101,7631.842405620926,2021-01-11,Argentina,1,2021
7814.0,7974.598604124765,7884.143438387551,2021-01-11,Argentina,1,2021
7814.0,7694.68772040684,8042.003319900571,2021-01-11,Argentina,1,2021
7814.0,7716.461293761336,8426.262845622236,2021-01-11,Argentina,1,2021
7814.0,8538.61216211101,7631.842405620926,2021-01-11,Argentina,1,2021
7814.0,7974.598604124765,7884.143438387551,2021-01-11,Argentina,1,2021
7814.0,7694.68772040684,8042.003319900571,2021-01-11,Argentina,1,2021
7814.0,7716.461293761336,8426.262845622236,2021-01-11,Argentina,1,2021
7814.0,8538.61216211101,7631.842405620926,2021-01-11,Argentina,1,2021
7814.0,7974.598604124765,7884.143438387551,2021-01-11,Argentina,1,2021
7814.0,7694.68772040684,8042.003319900571,2021-01-11,Argentina,1,2021
7814.0,7716.461293761336,8426.262845622236,2021-01-11,Argentina,1,2021
7814.0,8538.61216211101,7631.842405620926,2021-01-11,Argentina,1,2021
7814.0,7974.598604124765,7884.143438387551,2021-01-11,Argentina,1,2021
7814.0,7694.68772040684,8042.003319900571,2021-01-11,Argentina,1,2021
7814.0,7716.461293761336,8426.262845622236,2021-01-11,Argentina,1,2021
7814.0,8538.61216211101,7631.842405620926,2021-01-11,Argentina,1,2021
7814.0,7974.598604124765,7884.143438387551,2021-01-11,Argentina,1,2021
7814.0,7694.68772040684,8042.003319900571,2021-01-11,Argentina,1,2021
7814.0,7716.461293761336,8426.262845622236,2021-01-11,Argentina,1,2021
7814.0,8538.61216211101,7631.842405620926,2021-01-11,Argentina,1,2021
8698.0,11258.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,15889.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,11244.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,15827.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,11258.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,15889.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,11244.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,15827.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,11258.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,15889.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,11244.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,15827.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,11258.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,15889.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,11244.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,15827.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,11258.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,15889.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,11244.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,15827.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,11258.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,15889.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,11244.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,15827.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,11258.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,15889.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,11244.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,15827.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,11258.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,15889.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,11244.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,15827.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,11258.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,15889.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,11244.0,13498.0,2021-01-12,Argentina,1,2021
8698.0,15827.0,13498.0,2021-01-12,Argentina,1,2021
13761.0,16479.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,9047.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,16384.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,8992.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,16479.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,9047.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,16384.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,8992.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,16479.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,9047.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,16384.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,8992.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,16479.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,9047.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,16384.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,8992.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,16479.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,9047.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,16384.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,8992.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,16479.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,9047.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,16384.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,8992.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,16479.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,9047.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,16384.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,8992.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,16479.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,9047.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,16384.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,8992.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,16479.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,9047.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,16384.0,9787.0,2021-01-13,Argentina,1,2021
13761.0,8992.0,9787.0,2021-01-13,Argentina,1,2021
12559.0,15484.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,9584.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,15426.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,9524.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,15484.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,9584.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,15426.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,9524.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,15484.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,9584.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,15426.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,9524.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,15484.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,9584.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,15426.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,9524.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,15484.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,9584.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,15426.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,9524.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,15484.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,9584.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,15426.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,9524.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,15484.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,9584.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,15426.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,9524.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,15484.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,9584.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,15426.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,9524.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,15484.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,9584.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,15426.0,1060.0,2021-01-14,Argentina,1,2021
12559.0,9524.0,1060.0,2021-01-14,Argentina,1,2021
13176.0,15136.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,9227.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,15075.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,9170.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,15136.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,9227.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,15075.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,9170.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,15136.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,9227.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,15075.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,9170.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,15136.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,9227.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,15075.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,9170.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,15136.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,9227.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,15075.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,9170.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,15136.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,9227.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,15075.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,9170.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,15136.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,9227.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,15075.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,9170.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,15136.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,9227.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,15075.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,9170.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,15136.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,9227.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,15075.0,11626.0,2021-01-15,Argentina,1,2021
13176.0,9170.0,11626.0,2021-01-15,Argentina,1,2021
12333.0,12743.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,7558.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,12684.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,7513.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,12743.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,7558.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,12684.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,7513.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,12743.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,7558.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,12684.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,7513.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,12743.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,7558.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,12684.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,7513.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,12743.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,7558.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,12684.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,7513.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,12743.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,7558.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,12684.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,7513.0,4547.0,2021-01-16,Argentina,1,2021
12333.0,12743.0,4547.0,2021-01-16,Argentina,1,2021
