truth,pred,pred_sir,fecha,CountryName,Month,Year
11606.0,10714.0,9966.0,2021-01-01,Argentina,1,2021
11606.0,10714.0,9966.0,2021-01-01,Argentina,1,2021
11606.0,10714.0,9966.0,2021-01-01,Argentina,1,2021
11606.0,10714.0,9966.0,2021-01-01,Argentina,1,2021
11606.0,10714.0,9966.0,2021-01-01,Argentina,1,2021
11606.0,10714.0,9966.0,2021-01-01,Argentina,1,2021
11606.0,10714.0,9966.0,2021-01-01,Argentina,1,2021
11606.0,10714.0,9966.0,2021-01-01,Argentina,1,2021
11606.0,10714.0,9966.0,2021-01-01,Argentina,1,2021
4095.0,3032.0,2927.0,2021-01-02,Argentina,1,2021
4095.0,3032.0,2927.0,2021-01-02,Argentina,1,2021
4095.0,3032.0,2927.0,2021-01-02,Argentina,1,2021
4095.0,3032.0,2927.0,2021-01-02,Argentina,1,2021
4095.0,3032.0,2927.0,2021-01-02,Argentina,1,2021
4095.0,3032.0,2927.0,2021-01-02,Argentina,1,2021
4095.0,3032.0,2927.0,2021-01-02,Argentina,1,2021
4095.0,3032.0,2927.0,2021-01-02,Argentina,1,2021
4095.0,3032.0,2927.0,2021-01-02,Argentina,1,2021
5257.0,4839.0,4220.0,2021-01-03,Argentina,1,2021
5257.0,4839.0,4220.0,2021-01-03,Argentina,1,2021
5257.0,4839.0,4220.0,2021-01-03,Argentina,1,2021
5257.0,4839.0,4220.0,2021-01-03,Argentina,1,2021
5257.0,4839.0,4220.0,2021-01-03,Argentina,1,2021
5257.0,4839.0,4220.0,2021-01-03,Argentina,1,2021
5257.0,4839.0,4220.0,2021-01-03,Argentina,1,2021
5257.0,4839.0,4220.0,2021-01-03,Argentina,1,2021
5257.0,4839.0,4220.0,2021-01-03,Argentina,1,2021
5901.0,6892.0,0.0,2021-01-04,Argentina,1,2021
5901.0,6892.0,0.0,2021-01-04,Argentina,1,2021
5901.0,6892.0,0.0,2021-01-04,Argentina,1,2021
5901.0,6892.0,0.0,2021-01-04,Argentina,1,2021
5901.0,6892.0,0.0,2021-01-04,Argentina,1,2021
5901.0,6892.0,0.0,2021-01-04,Argentina,1,2021
