,date,Argentina,Austria,Belgium,Bulgaria,Canada,Croatia,Cyprus,Czechia,Denmark,Ecuador,Estonia,Finland,France,Germany,Hungary,Ireland,Italy,Latvia,Liechtenstein,Lithuania,Luxembourg,Malta,Netherlands,Norway,Poland,Portugal,Slovakia,Slovenia,Spain,Sweden,Switzerland,United States
543,2021-06-27,122915,39400,52253,7711,222832,12188,3568,41253,23481,22985,4576,25253,282513,367093,48028,21570,261098,4968,92,10074,2201,2739,69425,17968,137561,42784,16628,6775,187992,37078,33009,1575481
544,2021-06-28,123285,39729,52431,7726,223928,12242,3598,41494,23867,23191,4590,25536,283588,367817,48087,21719,264386,4981,94,10105,2201,2745,70357,17989,138026,43282,16704,6798,189539,37430,33129,1576656
545,2021-06-29,124675,40059,53142,7761,225135,12297,3628,41885,24254,23542,4619,25826,285797,370376,48174,21857,267419,5013,96,10142,2223,2761,71288,18169,138506,43778,16771,6823,191745,37821,33624,1579658
546,2021-06-30,126230,40390,53992,7819,226233,12364,3661,42291,24640,23997,4650,26115,288576,374511,48272,21980,270353,5051,100,10217,2241,2780,72216,18444,139695,44275,16838,6875,194791,38211,34106,1582875
547,2021-07-01,128153,40720,55081,7878,227158,12379,3689,42682,25028,24545,4675,26405,291437,379594,48401,22184,273291,5100,102,10278,2285,2800,73149,19028,140889,44771,16903,6940,197644,38603,34564,1586057
548,2021-07-02,130408,41052,56335,7935,228146,12446,3718,43041,25418,25079,4700,26697,294373,383948,48513,22292,276222,5151,104,10365,2332,2817,74088,19563,142059,45270,16969,7006,200506,38997,35018,1589194
549,2021-07-03,133580,41385,57574,7981,229019,12501,3735,43403,25807,25636,4736,26987,297221,387540,48581,22350,279096,5198,106,10413,2373,2829,75020,19847,142982,45764,17035,7046,202059,39387,35435,1592384
550,2021-07-04,135473,41661,58431,7997,229624,12536,3751,43598,26091,26016,4750,27277,299176,388850,48649,22431,281758,5227,106,10420,2419,2843,76049,19903,143687,46312,17101,7056,203611,39778,35736,1594370
551,2021-07-05,136337,41939,58726,8013,230206,12571,3761,43779,26377,26139,4766,27568,299988,389616,48728,22582,283845,5239,106,10426,2445,2846,77080,19943,143948,46863,17165,7057,205239,40164,35836,1595426
552,2021-07-06,137656,42215,59485,8048,230993,12611,3771,44077,26662,26614,4789,27741,301812,391947,48820,22725,286435,5268,106,10470,2470,2851,78111,20107,144320,47413,17258,7073,207483,40537,36255,1598192
553,2021-07-07,139893,42491,60048,8102,231611,12628,3781,44378,26946,27115,4803,27914,303840,395999,48903,22915,289064,5290,106,10507,2524,2853,79138,20450,145401,47961,17351,7102,210495,40910,36629,1601069
554,2021-07-08,142004,42768,61164,8155,232209,12680,3792,44670,27230,27638,4803,28088,305969,400969,49043,23100,291630,5291,106,10529,2574,2855,80168,21156,146305,48512,17446,7148,213221,41283,36977,1604004
555,2021-07-09,144491,43046,62317,8206,232844,12727,3806,44944,27517,28145,4805,28263,308250,406012,49116,23239,294357,5291,107,10549,2621,2865,81211,21985,146730,49068,17540,7186,215464,41660,37290,1606847
556,2021-07-10,147263,43325,63386,8248,233357,12768,3817,45206,27805,28629,4821,28437,310275,409691,49156,23326,296929,5296,108,10579,2674,2865,82243,22388,147659,49624,17634,7187,216883,42034,37606,1609900
557,2021-07-11,149400,43590,64012,8260,233757,12798,3828,45348,28024,28967,4830,28611,311596,411080,49198,23404,299346,5306,108,10587,2730,2871,83446,22466,148501,50172,17729,7188,218310,42408,37820,1611853
558,2021-07-12,150818,43853,64291,8272,234293,12817,3839,45498,28242,29097,4841,28789,312245,411975,49235,23630,301334,5315,108,10595,2730,2872,84650,22506,148819,50720,17820,7189,219841,42782,37881,1613054
559,2021-07-13,153731,44117,64927,8302,235057,12858,3851,45761,28462,29527,4856,28986,313711,414454,49325,23896,303790,5343,108,10626,2784,2879,85857,22800,149190,51267,17913,7201,221804,43318,38113,1615532
560,2021-07-14,156684,44380,65450,8351,235627,12910,3862,46031,28681,29964,4874,29182,315394,418533,49401,24111,306063,5387,108,10664,2817,2887,87063,23238,149867,51813,18006,7218,224690,43853,38338,1618176
561,2021-07-15,159796,44645,66228,8400,236126,12946,3875,46286,28899,30462,4894,29377,317271,423257,49438,24255,308338,5429,110,10710,2837,2893,88268,24195,150804,52361,18101,7254,227509,44387,38540,1620910
562,2021-07-16,162675,44908,67072,8450,236563,12982,3887,46506,29119,30948,4915,29576,319442,427527,49473,24382,310396,5471,112,10761,2861,2902,89485,25135,151532,52912,18194,7285,230365,44925,38717,1623528
563,2021-07-17,165670,45166,67771,8497,237030,13023,3896,46728,29337,31482,4934,29770,321475,430988,49509,24470,312242,5515,112,10799,2886,2908,90678,25597,152154,53468,18287,7315,232055,45457,38890,1626189
564,2021-07-18,167920,45366,68095,8513,237314,13063,3917,46788,29691,32040,4944,29965,322683,432473,49544,24534,313739,5541,112,10814,2923,2915,91734,25681,152606,54087,18380,7317,233745,45988,38971,1627741
565,2021-07-19,169558,45564,68202,8523,237725,13082,3921,46857,30045,32400,4955,30162,323329,433410,49574,24732,315073,5554,112,10819,2923,2920,92791,25735,152808,54706,18472,7319,235514,46513,39013,1628070
566,2021-07-20,171686,45761,68431,8562,238227,13119,3925,46926,30399,33403,4977,30301,324907,435393,49638,24891,316634,5590,112,10847,2957,2929,93847,25976,153180,55324,18546,7331,237567,47011,39154,1629922
567,2021-07-21,174138,45960,68656,8614,238647,13179,3931,46998,30752,34650,4998,30441,326696,438286,49685,25117,318160,5632,113,10862,2990,2941,94900,26354,153633,55940,18620,7351,240056,47508,39319,1632350
568,2021-07-22,176737,46157,69019,8675,239117,13251,3944,47229,31105,36113,5020,30581,328642,441535,49725,25332,319553,5679,113,10908,3020,2952,95955,27049,154158,56558,18692,7391,242591,48006,39467,1634862
569,2021-07-23,180151,46357,69359,8734,239672,13326,3969,47474,31464,37884,5041,30722,330826,444195,49757,25507,320658,5720,113,10959,3046,2963,97028,27681,154732,57182,18767,7441,244887,48511,39588,1637438
570,2021-07-24,182412,46551,69691,8790,240098,13400,4004,47712,31822,39971,5065,30862,332852,446142,49789,25619,321680,5767,113,11000,3070,2974,98111,27924,155236,57796,18842,7475,246289,49012,39705,1640244
571,2021-07-25,185111,46696,69838,8808,240397,13456,4005,47793,32115,42058,5078,31002,334111,447070,49821,25783,322586,5790,113,11015,3099,2986,98411,27961,155498,58270,18916,7479,247687,49511,39751,1642081
572,2021-07-26,186533,46841,69920,8820,240748,13477,4027,47890,32406,43652,5090,31141,334825,447759,49858,25996,323204,5803,113,11019,3099,2990,98712,27987,155746,58743,18988,7481,249121,50005,39792,1643193
573,2021-07-27,189742,46985,70147,8863,241232,13521,4051,48141,32696,45918,5106,31248,336411,449379,49905,26254,324066,5833,113,11044,3123,3001,99012,28108,156087,59214,19033,7507,251149,50453,39913,1645640
574,2021-07-28,193016,47129,70413,8864,241607,13560,4079,48380,32986,48784,5126,31355,338847,451395,49944,26523,324895,5871,113,11081,3146,3015,99311,28327,156516,59685,19079,7534,253528,50901,40040,1648135
575,2021-07-29,196286,47273,70733,8865,242032,13623,4105,48611,33277,52090,5145,31462,340639,453507,49991,26819,325830,5911,113,11118,3166,3034,99609,28763,157071,60156,19124,7590,256094,51349,40171,1650660
576,2021-07-30,199424,47417,71030,8866,242468,13690,4145,48880,33567,55752,5169,31569,343817,455318,50035,27111,326795,5946,115,11178,3178,3051,99910,29145,157656,60632,19170,7656,258511,51801,40295,1653330
577,2021-07-31,202622,47559,71299,8867,242858,13754,4166,49117,33858,59171,5184,31678,347184,456761,50062,27254,327687,5986,115,11231,3192,3071,100193,29289,158144,61105,19215,7709,259876,52250,40415,1656355
578,2021-08-01,204669,47680,71443,8868,243145,13791,4187,49194,34085,61764,5194,31785,349453,457549,50090,27425,328420,6011,115,11246,3210,3082,100447,29292,158592,61471,19260,7720,261249,52702,40459,1658307
579,2021-08-02,205865,47799,71517,8869,243454,13799,4205,49288,34311,63907,5221,31893,350587,458242,50122,27705,329271,6018,115,11254,3214,3087,100697,29295,158842,61834,19305,7721,262649,53153,40483,1659571
580,2021-08-03,208910,47919,71702,8870,243829,13835,4224,49500,34536,66594,5249,31980,353190,459296,50160,28047,330407,6045,115,11293,3218,3107,100949,29378,159123,62196,19346,7748,264600,53459,40589,1662579
581,2021-08-04,211023,48037,71940,8871,244195,13883,4252,49694,34760,69209,5276,32065,356572,460728,50199,28379,331526,6080,115,11355,3223,3114,101200,29576,159560,62559,19385,7779,266940,53765,40701,1665863
582,2021-08-05,213904,48156,72105,8872,244578,13929,4280,49905,34984,71545,5302,32152,360141,462332,50232,28742,332786,6118,115,11425,3227,3128,101450,30162,160025,62923,19425,7833,269296,54073,40817,1669283
583,2021-08-06,216811,48273,72357,8873,244966,13986,4305,50106,35209,73618,5333,32237,364149,463620,50264,29031,334120,6150,115,11531,3231,3130,101701,30768,160569,63285,19465,7890,271788,54381,40922,1672997
584,2021-08-07,219664,48390,72565,8874,245313,14039,4321,50305,35431,75603,5368,32324,368061,464637,50297,29189,335584,6182,115,11634,3236,3155,101949,30960,161047,63647,19504,7940,272779,54689,41037,1677257
585,2021-08-08,221327,48464,72686,8875,245587,14051,4337,50368,35579,77186,5388,32409,370561,465186,50329,29333,336661,6208,115,11661,3243,3158,102150,30961,161282,63923,19544,7949,273778,54996,41079,1679876
586,2021-08-09,222516,48537,72738,8876,245885,14065,4337,50439,35726,78346,5408,32496,371761,465600,50361,29579,337491,6214,115,11673,3243,3158,102350,30962,161518,64196,19584,7950,274780,55307,41097,1681732
587,2021-08-10,224736,48611,72933,8877,246234,14092,4371,50650,35874,79599,5436,32580,374889,466454,50395,29840,338851,6238,115,11761,3248,3164,102547,31041,161806,64469,19627,7979,276326,55486,41215,1685702
588,2021-08-11,226550,48685,73159,8877,246574,14130,4405,50855,36020,81425,5458,32662,379040,467596,50436,30080,340179,6268,115,11856,3251,3182,102744,31238,162166,64741,19670,8023,279192,55664,41314,1689960
589,2021-08-12,228830,48759,73420,8925,246941,14164,4425,51045,36167,83439,5483,32746,383161,468873,50484,30276,341674,6300,115,11959,3255,3187,102943,31845,162692,65015,19713,8069,281673,55844,41420,1694317
590,2021-08-13,230929,48832,73641,8970,247301,14213,4440,51236,36314,85733,5512,32830,387572,469954,50533,30487,343329,6327,115,12097,3259,3201,103140,32442,163112,65286,19756,8118,283951,56022,41519,1698746
591,2021-08-14,232871,48903,73861,9006,247633,14262,4447,51436,36464,88116,5538,32914,391664,470836,50553,30615,345040,6359,115,12187,3263,3207,103340,32632,163518,65559,19799,8152,284902,56201,41625,1703821
592,2021-08-15,233959,48978,73988,9017,247866,14287,4455,51515,36560,89914,5555,32999,394177,471353,50572,30721,346446,6380,115,12214,3268,3209,103464,32634,163924,65885,19842,8164,285862,56382,41661,1706877
593,2021-08-16,234683,49051,74041,9026,248039,14315,4463,51583,36655,90977,5572,33081,395261,471735,50594,30862,347534,6388,115,12222,3270,3209,103584,32637,164152,66209,19884,8165,286842,56562,41669,1708981
594,2021-08-17,236255,49124,74215,9053,248225,14324,4471,51750,36751,91836,5604,33165,398320,472460,50628,31023,348951,6413,115,12283,3272,3217,103704,32721,164430,66530,19919,8188,288571,56702,41739,1713488
595,2021-08-18,238134,49197,74432,9098,248542,14353,4498,51908,36844,92661,5640,33249,401859,473386,50663,31237,350374,6444,115,12363,3275,3223,103822,32868,164757,66850,19954,8221,291174,56840,41818,1718267
596,2021-08-19,239753,49269,74723,9145,248817,14379,4530,52053,36939,93380,5680,33332,405298,474463,50697,31368,351994,6478,115,12470,3278,3229,103940,33244,165168,67171,19990,8257,293336,56979,41911,1723183
597,2021-08-20,241132,49340,74954,9192,249124,14384,4551,52196,37033,94005,5714,33416,408583,475378,50739,31478,353620,6506,115,12657,3281,3235,104057,33553,165575,67493,20025,8298,295509,57118,42003,1728187
598,2021-08-21,242271,49408,75169,9233,249401,14409,4564,52337,37131,94484,5756,33500,411755,476155,50759,31540,355343,6540,115,12816,3285,3241,104169,33639,165979,67804,20060,8323,296353,57257,42101,1733717
599,2021-08-22,242896,49458,75353,9246,249605,14422,4576,52386,37194,94894,5778,33583,413615,476621,50778,31622,356744,6563,115,12866,3290,3243,104270,33641,166368,68393,20095,8328,297201,57396,42135,1737102
600,2021-08-23,243223,49507,75385,9256,249791,14427,4586,52436,37255,95197,5793,33667,414363,476930,50798,31677,357792,6569,115,12879,3290,3243,104369,33649,166536,68979,20130,8330,298074,57537,42141,1739298
601,2021-08-24,244214,49556,75563,9286,250075,14447,4597,52548,37317,95383,5826,33782,416687,477564,50841,31769,359461,6593,115,12994,3293,3247,104470,33682,166710,69566,20167,8349,299451,57710,42225,1743944
602,2021-08-25,245147,49605,75709,9330,250315,14468,4606,52656,37377,95419,5861,33897,419416,478451,50879,31840,361125,6621,116,13095,3296,3251,104569,33767,167002,70151,20204,8371,302084,57882,42313,1748669
603,2021-08-26,245977,49653,75857,9376,250573,14497,4612,52755,37439,95437,5894,34012,421919,479587,50923,31904,362716,6659,116,13195,3299,3256,104668,33963,167346,70737,20241,8401,305012,58053,42408,1753122
604,2021-08-27,246719,49703,76007,9418,250864,14527,4627,52858,37501,95443,5926,34127,424352,480707,50969,32001,364370,6686,116,13321,3302,3262,104767,34113,167748,71323,20278,8435,307237,58226,42520,1757752
605,2021-08-28,247316,49750,76123,9450,251157,14556,4648,52942,37555,95435,5959,34241,426566,481651,50993,32161,365766,6719,118,13417,3305,3265,104841,34148,168040,71903,20315,8460,308011,58398,42633,1762878
606,2021-08-29,247638,49808,76175,9460,251366,14560,4650,52970,37604,95434,5981,34356,427798,482237,51018,32318,366348,6739,118,13438,3308,3266,104931,34150,168322,72504,20352,8463,308785,58570,42682,1766075
607,2021-08-30,247893,49866,76190,9469,251558,14565,4652,53002,37653,95606,5994,34471,428268,482618,51042,32413,366635,6744,118,13448,3309,3266,105021,34162,168474,73104,20389,8464,309595,58747,42689,1768045
608,2021-08-31,248379,49924,76265,9495,251848,14585,4655,53087,37703,95675,6021,34593,429950,483428,51076,32532,367804,6767,118,13540,3310,3270,105111,34190,168667,73706,20417,8487,310999,58889,42775,1772195
609,2021-09-01,249448,49982,76379,9531,252103,14606,4660,53177,37752,95747,6045,34715,431873,484563,51128,32671,368991,6793,119,13616,3314,3274,105200,34257,168916,74307,20445,8516,312840,59029,42874,1776568
610,2021-09-02,250424,50039,76483,9530,252378,14635,4682,53260,37801,95804,6072,34837,433659,485866,51176,32775,370271,6832,120,13724,3318,3276,105288,34358,169369,74907,20473,8551,314698,59168,42987,1780911
611,2021-09-03,251503,50096,76567,9530,252709,14667,4698,53346,37852,95896,6099,34959,435400,487087,51188,32906,371419,6860,120,13818,3323,3280,105379,34431,169658,75509,20501,8587,316086,59309,43111,1785245
612,2021-09-04,252562,50151,76645,9528,253033,14690,4713,53436,37896,95938,6105,35081,437020,488146,51200,33014,372459,6894,120,13895,3327,3284,105467,34457,169953,76105,20529,8617,316758,59450,43253,1789971
613,2021-09-05,253027,50211,76698,9528,253258,14709,4713,53458,37936,95977,6120,35205,437899,488782,51212,33085,373168,6912,122,13913,3330,3285,105546,34457,170149,76533,20556,8620,317430,59592,43316,1792799
614,2021-09-06,253313,50270,76711,9530,253439,14713,4721,53490,37974,96080,6129,35327,438305,489167,51224,33186,373657,6919,122,13920,3330,3285,105625,34474,170289,76960,20583,8621,318140,59731,43323,1794552
615,2021-09-07,254456,50329,76789,9531,253707,14738,4729,53581,38012,96205,6150,35409,439590,490012,51263,33274,374989,6943,122,13988,3331,3288,105703,34506,170493,77387,20603,8642,319641,59847,43427,1798489
616,2021-09-08,255303,50388,76865,9531,253983,14768,4737,53666,38050,96385,6168,35490,441039,491199,51308,33359,376230,6974,124,14041,3335,3291,105782,34582,170702,77813,20623,8673,320722,59961,43539,1802593
617,2021-09-09,255954,50448,76955,9531,254301,14804,4745,53744,38087,96567,6188,35571,442397,492534,51363,33437,377411,7005,124,14108,3338,3294,105860,34697,170997,78239,20643,8707,322124,60075,43680,1806771
618,2021-09-10,256669,50507,77045,9531,254658,14840,4753,53818,38125,96799,6206,35652,443703,493778,51448,33522,378519,7032,124,14178,3341,3296,105939,34796,171293,78666,20663,8747,323213,60190,43832,1811052
619,2021-09-11,257311,50567,77110,9529,255003,14873,4761,53901,38161,96961,6229,35735,444987,494821,51511,33610,379554,7067,126,14241,3345,3298,106015,34857,171603,79102,20683,8776,323541,60305,44008,1815723
620,2021-09-12,257673,50628,77164,9528,255224,14893,4769,53924,38185,97047,6248,35817,445731,495442,51574,33688,380399,7083,126,14254,3348,3299,106075,34874,171818,79291,20703,8782,323869,60419,44109,1818502
621,2021-09-13,257960,50689,77174,9530,255411,14900,4777,53950,38209,97206,6264,35899,446081,495787,51637,33733,381051,7090,126,14259,3349,3299,106135,34889,171985,79481,20723,8782,324225,60528,44125,1820324
622,2021-09-14,258821,50750,77234,9531,255785,14929,4785,54024,38233,97404,6278,35947,447146,496572,51700,33769,382457,7116,126,14305,3350,3301,106195,34971,172166,79671,20740,8805,325073,60624,44256,1824058
623,2021-09-15,259704,50811,77329,9531,256049,14961,4792,54089,38258,97572,6292,35994,448285,497713,51853,33814,383746,7147,126,14349,3354,3303,106255,35064,172403,79861,20757,8831,325954,60720,44392,1827810
624,2021-09-16,260437,50872,77387,9531,256355,14993,4799,54141,38282,97575,6300,36041,449493,498915,51932,33860,384961,7169,126,14391,3357,3305,106315,35210,172607,80050,20774,8855,326685,60816,44547,1831613
625,2021-09-17,261177,50933,77445,9531,256699,15031,4807,54202,38306,97594,6313,36088,450541,500001,52095,33902,386055,7193,126,14441,3360,3306,106375,35347,172837,80239,20791,8888,327366,60912,44711,1835229
626,2021-09-18,261748,50994,77516,9528,257106,15062,4822,54281,38328,97615,6325,36135,451573,500846,52146,33943,387080,7219,126,14480,3365,3309,106431,35416,173099,80428,20808,8916,327734,61008,44899,1839181
627,2021-09-19,262082,51061,77605,9528,257402,15080,4830,54299,38345,97624,6334,36182,452312,501264,52199,33987,387959,7232,126,14493,3367,3310,106487,35423,173262,80522,20825,8918,328108,61104,45001,1841335
628,2021-09-20,262330,51128,77614,9528,257604,15083,4837,54319,38361,97635,6338,36228,452559,501516,52251,34006,388548,7235,126,14495,3367,3310,106542,35431,173367,80616,20842,8929,328493,61196,45024,1842794
629,2021-09-21,262825,51196,77640,9531,257749,15106,4844,54373,38377,97645,6348,36262,453243,502115,52284,34035,389525,7254,126,14529,3369,3312,106597,35478,173493,80711,20861,8941,329189,61280,45161,1843691
630,2021-09-22,263294,51263,77678,9531,258116,15133,4853,54409,38394,97659,6358,36295,453973,503035,52324,34059,390396,7279,126,14563,3374,3314,106652,35559,173658,80804,20879,8981,330189,61363,45305,1846824
631,2021-09-23,263841,51330,77772,9531,258441,15160,4863,54460,38410,97644,6369,36328,454777,504052,52361,34088,391256,7307,126,14595,3377,3315,106707,35735,173853,80899,20897,9024,330729,61446,45500,1850100
632,2021-09-24,264280,51397,77809,9531,258814,15197,4867,54517,38426,97790,6378,36361,455482,505040,52399,34118,392041,7332,126,14634,3381,3317,106762,35891,174087,80992,20916,9078,331221,61529,45718,1853461
633,2021-09-25,264695,51464,77880,9528,259183,15222,4874,54581,38443,97919,6386,36394,456331,505775,52414,34142,392794,7360,126,14673,3386,3319,106817,35967,174313,81083,20934,9122,331489,61613,45976,1857400
634,2021-09-26,264862,51537,77953,9528,259426,15237,4881,54595,38456,97944,6393,36427,456875,506149,52429,34157,393421,7371,126,14683,3390,3320,106900,35975,174501,81149,20953,9131,331756,61696,46155,1859659
635,2021-09-27,264996,51610,77959,9530,259613,15239,4885,54608,38469,97971,6397,36457,457030,506371,52445,34172,393894,7376,128,14685,3390,3320,106982,35982,174588,81214,20972,9132,332039,61777,46192,1861159
636,2021-09-28,265454,51683,77984,9531,259993,15264,4889,54654,38482,98263,6404,36486,457610,506944,52470,34187,394552,7392,130,14722,3390,3322,107065,36027,174717,81279,20994,9192,332304,61848,46399,1864177
637,2021-09-29,265905,51755,78005,9531,260284,15296,4894,54701,38494,98636,6413,36514,458284,507881,52501,34216,395178,7414,130,14756,3396,3324,107147,36176,174849,81344,21017,9300,332822,61919,46621,1867009
638,2021-09-30,266244,51828,78063,9531,260612,15333,4897,54746,38506,99078,6421,36543,458947,508890,52534,34234,395793,7438,130,14788,3399,3326,107230,36437,175022,81410,21040,9408,333158,61990,46874,1869821
639,2021-10-01,266611,51901,78106,9531,260972,15374,4900,54793,38520,99100,6430,36572,459538,509897,52567,34257,396355,7463,130,14822,3402,3328,107312,36665,175199,81475,21063,9537,333555,62061,47100,1872654
640,2021-10-02,267018,51974,78172,9528,261456,15413,4904,54847,38532,99123,6442,36601,460204,510662,52580,34276,397022,7495,131,14851,3408,3330,107395,36777,175401,81531,21085,9636,333815,62132,47340,1875718
641,2021-10-03,267292,52043,78235,9528,261682,15432,4908,54861,38542,99146,6449,36629,460586,511017,52593,34291,397777,7516,131,14857,3410,3330,107472,36796,175501,81579,21108,9691,334074,62203,47472,1877500
642,2021-10-04,267558,52112,78238,9530,261873,15434,4912,54872,38552,99168,6455,36658,460686,511230,52609,34299,398304,7520,131,14858,3410,3330,107549,36798,175603,81627,21131,9715,334311,62271,47504,1878662
643,2021-10-05,267984,52181,78266,9531,262463,15458,4916,54907,38562,99194,6462,36684,461088,511720,52633,34313,399070,7540,131,14882,3410,3332,107626,36913,175704,81675,21151,9758,334475,62328,47662,1881070
644,2021-10-06,268440,52250,78311,9528,262853,15493,4920,54942,38572,99610,6468,36710,461517,512526,52660,34330,399861,7567,131,14909,3414,3333,107703,37051,175857,81722,21171,9800,334648,62383,47841,1883393
645,2021-10-07,268901,52319,78371,9531,263258,15528,4921,54978,38582,99634,6476,36736,461932,513378,52692,34345,400670,7601,131,14940,3416,3335,107780,37198,176172,81770,21191,9838,334914,62439,48027,1885666
646,2021-10-08,270443,52388,78412,9531,263699,15576,4923,55023,38591,99875,6488,36762,462337,514253,52726,34360,401487,7640,131,14971,3418,3336,107857,37328,176332,81817,21211,9892,335190,62495,48202,1888001
647,2021-10-09,271042,52458,78478,9528,264139,15611,4926,55069,38601,100097,6499,36788,462800,514884,52741,34382,402323,7692,131,14998,3421,3338,107933,37383,176522,81862,21231,9941,335312,62552,48362,1890790
648,2021-10-10,271321,52513,78547,9528,264371,15627,4929,55081,38609,100125,6506,36814,463073,515160,52757,34392,403084,7729,131,15003,3424,3338,108004,37396,176554,81893,21251,9951,335433,62607,48454,1892533
649,2021-10-11,271507,52567,78553,9529,264600,15630,4932,55088,38617,100138,6510,36840,463148,515329,52773,34403,403610,7739,131,15005,3424,3338,108074,37398,176599,81924,21270,9955,335563,62662,48478,1893626
650,2021-10-12,272012,52621,78578,9530,265035,15656,4935,55119,38625,100470,6514,36863,463451,515771,52792,34414,404354,7776,131,15028,3424,3340,108144,37437,176643,81955,21287,9979,335744,62704,48585,1896280
651,2021-10-13,272535,52675,78620,9530,265323,15687,4936,55125,38632,101332,6523,36885,463787,516501,52814,34428,405072,7813,131,15052,3427,3342,108215,37484,176930,81986,21304,10011,335965,62746,48701,1898828
652,2021-10-14,273023,52730,78682,9530,265698,15729,4937,55158,38640,101847,6531,36908,464172,517231,52843,34440,405787,7856,131,15076,3429,3344,108285,37573,177070,82017,21321,10032,336166,62789,48821,1901378
653,2021-10-15,273633,52784,78723,9529,266027,15777,4939,55197,38648,102260,6538,36931,464509,517875,52873,34455,406560,7903,131,15105,3431,3346,108355,37660,177213,82047,21338,10052,336352,62832,48923,1903961
654,2021-10-16,274166,52838,78787,9528,266291,15803,4941,55231,38656,102851,6546,36953,465051,518246,52886,34469,407168,7951,131,15128,3433,3348,108426,37679,177344,82077,21355,10065,336427,62875,49029,1906705
655,2021-10-17,274393,52881,78839,9528,266466,15830,4943,55240,38663,102886,6550,36976,465372,518350,52899,34478,407718,7979,131,15133,3435,3350,108477,37679,177419,82097,21372,10067,336503,62918,49086,1908202
656,2021-10-18,274625,52924,78842,9528,266634,15845,4944,55247,38670,102901,6552,36997,465440,518396,52911,34481,408033,7992,131,15135,3435,3352,108528,37680,177643,82116,21389,10068,336577,62959,49105,1909190
657,2021-10-19,275214,52968,78864,9530,266970,15860,4945,55273,38677,103161,6556,37020,465756,518704,52923,34489,408546,8025,131,15155,3435,3354,108579,37690,177688,82135,21402,10077,336700,63000,49180,1911368
658,2021-10-20,276198,53012,78897,9529,267245,15860,4946,55300,38684,103470,6562,37043,466063,519282,52945,34497,409048,8066,131,15174,3438,3356,108630,37714,177779,82155,21415,10087,336826,63041,49258,1913517
659,2021-10-21,276772,53056,78940,9530,267533,15860,4947,55330,38691,103804,6567,37066,466437,519871,52970,34507,409567,8112,131,15193,3439,3358,108681,37746,177870,82174,21428,10099,336977,63082,49348,1915711
660,2021-10-22,277538,53099,78978,9529,267812,15860,4949,55358,38699,104114,6573,37089,466722,520486,52994,34515,410109,8156,131,15216,3440,3360,108732,37773,177960,82193,21441,10110,337111,63123,49424,1917973
661,2021-10-23,277804,53142,79019,9528,268106,15860,4952,55397,38705,104139,6581,37112,467152,520893,53004,34521,410684,8222,131,15243,3444,3362,108783,37783,178050,82213,21455,10115,337194,63164,49504,1920437
662,2021-10-24,277923,53179,79059,9528,268304,15860,4955,55407,38712,104144,6585,37135,467426,521022,53015,34532,411165,8276,131,15247,3447,3363,108821,37783,178140,82236,21468,10116,337278,63205,49552,1921703
663,2021-10-25,278020,53215,79061,9529,268454,15909,4958,55415,38718,104154,6587,37158,467484,521083,53027,34534,411436,8303,131,15249,3447,3363,108859,37783,178230,82258,21482,10117,337356,63245,49566,1922571
664,2021-10-26,278212,53251,79083,9530,268563,15892,4960,55440,38724,104420,6591,37187,467760,521381,53043,34538,411968,8364,131,15269,3447,3365,108896,37793,178320,82280,21495,10122,337415,63341,49630,1924549
665,2021-10-27,280153,53287,79117,9529,268945,15918,4962,55465,38730,104743,6597,37216,468044,521904,53060,34545,412536,8445,131,15288,3452,3368,108933,37805,178406,82302,21508,10130,337483,63436,49701,1926557
666,2021-10-28,282486,53323,79154,9530,269084,15945,4963,55496,38736,105063,6603,37246,468397,522455,53086,34550,413161,8541,131,15306,3455,3370,108970,37822,178431,82324,21521,10137,337631,63532,49780,1928564
667,2021-10-29,284898,53360,79196,9530,269363,15978,4964,55527,38742,105383,6611,37274,468677,523002,53111,34558,413887,8639,131,15328,3458,3372,109008,37832,178639,82346,21534,10145,337813,63627,49854,1930577
668,2021-10-30,287217,53396,79237,9528,269653,16000,4966,55571,38748,105676,6621,37304,469063,523364,53122,34569,414566,8765,131,15354,3461,3374,109046,37839,178839,82368,21547,10151,337880,63723,49930,1932827
669,2021-10-31,288379,53441,79271,9528,269802,16014,4968,55582,38756,105731,6625,37333,469323,523491,53133,34582,415062,8859,131,15358,3467,3375,109087,37839,178922,82385,21560,10152,337948,63819,49971,1934034
670,2021-11-01,288869,53487,79274,9529,269953,16016,4970,55594,38763,105772,6630,37361,469374,523546,53145,34587,415359,8899,131,15360,3470,3375,109127,37839,178946,82402,21572,10152,338015,63915,49983,1934825
671,2021-11-02,291508,53532,79298,9530,270176,16031,4972,55629,38770,105966,6637,37389,469634,523817,53165,34599,415820,8993,131,15383,3473,3378,109168,37843,179045,82419,21588,10157,338088,64016,50037,1936771
672,2021-11-03,294264,53578,79330,9531,270351,16056,4974,55662,38777,106198,6644,37418,469878,524292,53188,34617,416200,9096,131,15401,3478,3380,109208,37851,179146,82436,21603,10162,338195,64118,50094,1938546
673,2021-11-04,297073,53623,79374,9535,270550,16077,4975,55704,38784,107653,6657,37446,470188,524775,53214,34632,416547,9200,131,15421,3485,3382,109249,37871,179276,82453,21617,10169,338440,64219,50155,1940328
