truth,pred,pred_sir,fecha
2809.0,2599.7288717783795,3000.3720622270284,2021-02-22
2809.0,2561.6719983101493,2724.8823642863395,2021-02-22
2545.0,1031.0,1374.0,2021-02-23
1418.0,1684.0,2083.0,2021-02-24
2544.0,3075.0,3342.0,2021-02-25
4010.0,3498.0,3500.0,2021-02-26
4196.0,3439.0,3301.0,2021-02-27
4436.0,3372.0,3235.0,2021-02-28
4087.0,3067.0,5706.0,2021-03-01
4105.0,1863.0,1769.0,2021-03-02
2277.0,2806.0,2449.0,2021-03-03
3660.0,4395.0,3679.0,2021-03-04
5638.0,4785.0,3812.0,2021-03-05
5621.0,5061.0,3590.0,2021-03-06
6468.0,4730.0,3496.0,2021-03-07
5523.0,4196.0,2273.0,2021-03-08
5523.0,4556.0,2273.0,2021-03-08
